"","14-3-3_epsilon","4E-BP1","4E-BP1_pS65","4E-BP1_pT37","4E-BP1_pT70","53BP1","A-Raf_pS299","ACC1","ACC_pS79","AMPK_alpha","AMPK_pT172","ANLN","AR","ARID1A","ASNS","ATM","Akt","Akt_pS473","Akt_pT308","Annexin_I","B-Raf","Bak","Bax","Bcl-2","Bcl-xL","Beclin","Bid","Bim","C-Raf","C-Raf_pS338","CD31","CD49b","CDK1","Caspase-7_cleavedD198","Caveolin-1","Chk1","Chk1_pS345","Chk2","Chk2_pT68","Claudin-7","Collagen_VI","Cyclin_B1","Cyclin_D1","Cyclin_E1","DJ-1","Dvl3","E-Cadherin","EGFR","EGFR_pY1068","EGFR_pY1173","ER-alpha","ER-alpha_pS118","ERK2","FOXO3a","Fibronectin","GAB2","GATA3","GSK3-alpha-beta","GSK3-alpha-beta_pS21_S9","HER2","HER2_pY1248","HER3","HER3_pY1289","HSP70","IGFBP2","INPP4B","IRS1","JNK2","JNK_pT183_pT185","K-Ras","Ku80","LBK1","Lck","MAPK_pT202_Y204","MEK1","MEK1_pS217_S221","MIG-6","Mre11","N-Cadherin","NF-kB-p65_pS536","NF2","Notch1","P-Cadherin","PAI-1","PCNA","PDCD4","PDK1_pS241","PI3K-p110-alpha","PKC-alpha","PKC-alpha_pS657","PKC-delta_pS664","PR","PRAS40_pT246","PRDX1","PTEN","Paxillin","Pea-15","RBM3","Rad50","Rb_pS807_S811","S6","S6_pS235_S236","S6_pS240_S244","SCD1","STAT3_pY705","STAT5-alpha","Shc_pY317","Smad1","Smad3","Smad4","Src","Src_pY416","Src_pY527","Stathmin","Syk","Transglutaminase","Tuberin","VEGFR2","XBP1","XRCC1","YAP_pS127","YB-1","YB-1_pS102","alpha-Catenin","beta-Catenin","c-Kit","c-Met_pY1235","c-Myc","eEF2","eEF2K","eIF4E","mTOR","mTOR_pS2448","p27","p27_pT157","p27_pT198","p38_MAPK","p38_pT180_Y182","p53","p70S6K","p70S6K_pT389","p90RSK_pT359_S363"
"A14S",0.0628240365827449,-0.479989094119255,-0.27949635911696,-0.343951787581086,-0.20491808166188,0.227984146042921,-0.35996163579002,-0.075536608340671,-0.582316064653112,-0.382218400832422,-0.423188335790531,-0.176345802648474,-0.069123775388365,0.33952188623621,-0.182790512606855,-1.00195519747141,-0.386478918438467,0.21578618074882,-0.35735719616592,0.256876703101935,0.656965417294705,0.0542455875004245,-0.137698319695751,0.55252673681153,0.199419697485375,-0.0982383518279152,-0.0256309458913951,1.22221837902711,-0.152847211078925,-0.0546626016941499,0.073213399788725,0.361315977187815,-0.0806327978673799,-0.177930882440777,1.8069906704348,0.200984777062943,-0.106431165042191,-0.119522841318935,-0.15427007521953,0.891161742423566,1.0295703489519,0.516616053459165,0.721138796808971,-0.15101638768946,0.281611754606632,-0.393422195220397,0.700597624515092,0.093987621606547,0.0908490816894049,0.00396708395080492,3.01363642304573,0.659395851044185,-0.0684011092932405,-0.159659401794837,-1.82644159702686,1.27176059671703,1.19462729025191,0.00733039563003002,-0.718184919759294,0.274560365803804,-0.00396708395080492,0.172114629286943,0.122410835202399,0.929722232900303,1.36389777557863,0.632466566011405,-0.0305911078660275,0.0861030606465228,0.37384431424052,0.174223347548837,0.012651594121331,0.078845331023472,0.14483587660116,0.0192038448528715,0.336255283068146,-0.384076790071036,-0.0540890956320111,-0.186771681168659,0.0352712432681651,-0.792132227180011,0.240027798912892,-0.0318595135273348,-0.35297223413711,-0.284077890788795,-0.0861053549300898,0.288174467850901,-0.0635005666088005,-0.057117745337505,-0.105455853098133,0.0739043165418299,-0.09603031573455,1.65620265710218,-0.471551202171075,-0.189784210339805,-0.0175275501334895,-0.164375656878092,-0.26257855467679,0.201234368954637,0.00441840648259401,-0.154735630485425,-0.0882591148812389,0.759471062952325,0.373391592411845,0.20916961353517,-0.0450546211733799,-0.522512178002352,-0.0257436787122051,0.284510086593827,0.169702495234815,0.117825304494651,0.33067754411347,-0.538244124246215,-0.256420847519355,0.0471554095854995,0.379237391166018,-0.349381752831767,-0.125643574765835,1.69126492064829,0.0939278251165943,0.195020686587045,-0.521028530258544,0.141627235619506,0.25572186863556,0.240848400855421,0.45545870383865,0.41106947998888,-0.0770462363364964,-0.047351585347211,-0.176579472646815,-0.10957529050571,0.275307319478662,-0.16640009082729,0.0245002932362101,0.396939817788872,-0.0413154407071802,-0.0171181105378347,-0.20532110052511,-0.345644195584767,0.0576573543947546,-0.282362943460467,0.15284927901298,-0.266923793595694
"A14T",0.171626453868734,0.560416287243184,-0.0872138093516708,-0.365830359507436,-0.255204413286361,0.240397914956261,-0.465550623163591,1.20124206726346,0.823397504838978,0.41245525024912,0.619904785725889,-0.684452673667913,0.846862276418545,0.0793343600298595,0.206907691964168,0.109258223669738,-0.182765394091783,0.519603075571729,0.706992478490229,0.843132090104334,-0.146005034740748,0.279431592768536,0.356450961323677,1.5092003015133,0.0669558199374047,-0.387100909494771,0.367285012644604,0.818247652155558,0.193168095565874,-0.56495140731922,-1.42170121608045,-0.609283330335445,0.34942082794167,-0.231627508020338,1.27682017436498,0.00404234227981037,-0.553630367904494,-0.311887145682705,-1.75936372363952,-0.0751066805609941,0.384053597988249,-0.667371350786828,1.1889388034987,0.26937812063986,1.04907802886345,-0.119111492305938,0.0170110919456046,0.224946486869101,-0.207932277868246,0.0206211221526145,1.93057448699059,-0.144530790399972,0.330344059699269,-0.228370301920147,-0.115384878879736,-0.318287774753226,1.30349078062345,-0.0646500001729455,-0.334581673591161,-0.0433062711468686,0.207613868666684,-0.545063847385632,-0.016629939813511,0.515644546038017,1.39102685470081,-0.0297905238470815,0.181645708296698,0.789473203854752,0.10897139021307,0.41176101511041,-0.0183115393393547,-0.0962563936703196,-0.31364511795584,0.759955132910694,0.596871079247462,0.113156405395211,0.0912545775245484,-0.780952968342315,0.146149122853054,-0.931094920032472,0.0578098279383925,0.263949837625285,0.49490171935604,0.231375006082984,0.195072950734459,-2.72987662350516,0.315510744916624,-0.016476261981496,0.0795424734105619,-0.137693488715791,-0.81372634621889,0.735471661495404,-0.502007873174635,-0.163796680239546,-0.233945060132795,-0.457766506160166,0.665312329613679,0.320826346051041,0.365621321159928,-0.631307778042685,-0.407364833961605,-0.827489615291365,-1.13879943228186,-4.87546611578752,-0.00404234227981037,-0.0504607160127706,-1.41387980555166,-0.518345287613947,0.0870421683300444,0.37632716262718,1.03883132285772,-2.1737558336827,0.734813324114394,-0.268538531459101,-0.403785492220988,-0.445564465692822,-0.0798715675675132,0.939530807498195,-0.191376770933676,0.455714195420674,-0.195693404440971,-0.219440058742544,-0.55119675780822,-0.751770079220257,-0.292839831620323,0.0842369014808293,-0.664498589905977,-0.336269506865272,-0.0584627991850355,0.133367514620209,0.413969711454599,-0.333217840050923,-0.508355255970141,0.213822933201526,-0.274106140677341,0.222333300772495,0.668500829283389,0.259915864227482,-2.02388293928113,0.936618998421744,-0.209866872106211,-0.629804390721284
"A14V",0.102329425736521,-0.195564197096249,0.102868861738476,-0.0814894282728393,0.184287600460026,-0.301592175578355,-0.0516427574610935,0.386298702666666,0.0953153164528413,0.00222930261686369,-0.322401209705866,-0.0769534070076789,0.340795924536375,-0.0920826801561637,-0.0649550548135872,-0.516935779872415,-0.458780151880288,0.00488013117585609,0.0275046161861662,0.165612721916141,0.331021485884331,0.153171813259262,-0.0362091794812752,-0.616486680348864,0.0190694161929514,-0.185391988346394,0.0946909802331312,0.120374365465375,-0.453803703246929,0.0278128895426865,0.153559070234523,0.121548465378861,0.264914182973376,0.388970945865566,0.283090269212846,0.0643664425394573,0.0109574685886413,0.160800199060481,-0.00222930261686369,-0.370110827282543,1.11948976413842,0.778499609824127,0.465077636609816,0.169954547914697,-0.246603927462307,-0.420513794399301,-0.518541689491056,0.183374499644961,1.04113448026878,0.128908461093191,-0.598351972973894,-0.327801793056901,-0.103913833684874,0.895459077007556,0.748018478663751,0.237141898211785,-0.140469066360781,0.0743358300684564,-0.910876515284574,2.54316789445258,1.60678800493225,-0.0790638348701182,0.504962880097396,0.97986063849717,0.8930310398995,0.564750225163411,-0.151667312605572,0.0842966869394483,-0.0850471693487237,0.113047688005535,-0.197270175711689,-0.0345014601905677,-0.196129267049034,0.374140128356198,-0.414173540183483,-0.198830109731655,0.137575048779486,0.00571658470305927,0.0339535903976612,-0.990155405385605,-0.16332229935449,0.174562435889532,0.234239205082746,0.722509566023856,0.223431858197686,-0.53090682623783,-0.0874947414985972,-0.265062470876509,-0.28742839291668,-0.321741947066394,-0.186603125619984,1.31618884080047,-0.141256981115679,-0.259182769586029,-0.290075915261412,-0.0820359680577262,-0.0448848175044937,-0.236590372396359,-0.0397942845249688,0.0237769412435613,-0.134110802830659,0.372869656385661,0.0711198882086611,-0.0454431824746634,0.115266129136176,-0.798808661625275,0.264524672356441,-0.0257393686945552,-0.135860607545189,0.0417113188836598,0.206969714447846,-0.0329155537537889,-0.0905545546055289,0.134721905704795,-0.938252223710222,0.0579181423161363,-0.455531900568722,-0.733935408047678,-0.00230419116278968,0.0811293083960623,0.744047026175546,-0.188522740021957,-0.0349997839938637,-0.0593761632708847,-0.51366022853581,0.306245824322146,0.0540797017938778,-0.0864739254114247,0.0717982129538012,-0.223910132682304,0.0128977916626901,-0.736071437783254,-0.00934965215616365,-0.0383856678338766,-0.0282939357039339,-0.0342054616009987,-0.0564842557851138,0.317757234266131,0.0777492217710109,0.872877016988362,0.044566166218656,-0.341472860483207
"A14W",-0.18908356783692,-0.000698070366000003,-0.0180443453724151,-0.213589224632193,0.126451942161725,-0.0684840002594012,0.159862060727815,2.36091284255264,2.10222005932319,-0.0335002362857276,0.345655993688201,0.0563316616449845,0.917686590583571,0.453016203480925,0.576558154428791,1.00431113832978,-0.442589923028381,-0.698194856689675,-0.410707210314535,0.46695694555664,0.131727851181,-0.0983116193826615,0.0994368448252085,1.58839267952032,0.235578178803789,-0.0110616742203156,-0.0951835669264761,0.991117013977548,0.212231234489933,-0.136612391350821,-0.067942142825169,-0.27897645118039,0.000698070366000114,-0.444168555605195,-0.370248079075375,-0.144828958141037,-0.229320044101933,0.043277866707683,-0.164135745289165,-0.363777127932843,-0.870311016015865,0.430363860174313,0.381741356009488,0.132002415073175,0.352308360687572,0.103463383259109,0.251429907470787,-0.240052656036385,-0.43936599747169,-0.0732854199949999,1.7027170185021,0.437838939948954,0.656121275087924,-0.340473475653278,-1.49858489769343,-0.147516303073013,1.02165300763134,0.728500845067165,-1.03636964767158,0.025366031285027,-0.39371387293399,-0.388316985234201,-0.177511283197776,-1.17549327874831,1.07849730297239,0.66473959422803,-0.111509468998683,0.021389864919777,-0.115254164522542,0.0368708463114835,0.467921598589533,0.201000112646999,-0.747142086652045,0.00523843661856649,-0.984031727496744,0.191606032036664,-0.135993563913414,-0.0731856334654901,-0.20770909813607,-1.29885082782967,0.124788098786165,-0.0963889759103997,-0.189138884404456,0.5585413696628,-0.0863434875885749,-0.46938347974778,0.0957870093340385,0.29139573690693,-0.0740492097237246,0.161515274936782,-0.194246709349731,4.06152785870642,-0.308185012651642,0.156915611281087,0.457810898523809,0.428251377337546,-0.011525513612464,0.264076853903015,0.322832907567404,-0.46827790381641,0.141999438963407,0.75923885609365,0.676400343265569,0.368015638378665,-0.0814624567244451,0.541709049256005,-0.15345805268945,-0.0418657723649765,0.125968407191472,0.154498422640305,-0.249007439701447,-0.34120659121209,-0.5871467686873,-0.225162830046124,-0.227310447954072,0.0157096178202349,-0.0573295413753705,0.23697787227123,-0.051894817965307,0.178452319504848,1.18813955206455,0.137092016146911,-0.308737979684397,-0.068909053333675,0.336231704759175,-0.460968187839385,-0.0230125826801025,0.237880060409839,0.14320330042551,-0.3935030715015,0.0109397825307408,1.54390086443494,0.127123001480925,-0.140136122619759,0.0260763152143189,-0.0988072478598501,0.127728106850642,-0.439503448758014,-0.12198909409331,1.33356411499588,-0.305393228769765,-0.505698620896107
"A14X",-0.029152526307916,-0.413949455765306,0.0943609021233389,-0.0499450054476885,0.00268015047441894,-0.714350187523274,-0.368752935518871,-1.25448790426647,-0.792606464798283,-0.252157118320198,-0.0888902934220845,0.157719547396808,-0.689314239701306,0.122021763835849,0.426055029004168,0.0106607211738,-0.764515782541841,-0.375735519773691,-0.102428516208611,-0.376357848739336,-0.60432669760666,0.107588168919904,-0.0462738527503095,0.0220975517161088,0.169996673269014,-0.116370092898263,0.597242282305344,0.00355544573901745,-0.126243684207766,0.0613360069542892,0.202530607023232,-0.235734197061696,0.246552734485709,0.319851187333608,1.13288309752116,0.257671331188349,0.18580386004468,0.259641696369198,0.282875290278659,0.558585245983939,2.01939548726063,0.380071001057769,0.339270942916638,0.606190831268349,-0.028667197798392,-0.296990142148589,0.00344342137505904,0.538096526372059,0.0639092812695941,0.115340596453044,-1.96298054141171,-0.418376678852266,-0.0388007762877813,0.365971035689374,-1.81890664777472,-0.177085035778389,-1.85307166221335,-0.774048852844331,-0.670978058412018,-0.323955002061039,0.264226643691644,-0.0245482233683785,0.132931328375689,1.27492039883578,-0.905277859720233,-0.324284691406416,0.418958638800059,-0.207810748455598,-0.297490779349951,0.313948975802394,0.102560119306908,-0.214696164769959,0.228663582372179,-0.952147972034513,0.27100621326872,-0.269829576610726,-0.0761553482478661,0.37411471714106,0.475181802790644,0.471623132633424,0.0238754012182332,0.769056030896864,0.304838340891371,-0.679962810637996,-0.0990203334888009,0.344344356128931,-0.281738770920421,-0.142133261689266,0.256852681636985,0.0100666003939789,-0.213181761484221,0.544413388434384,0.129527602415944,-0.0579617940057857,-0.487934831651605,-0.0157171591966985,-0.304473120662372,-0.193457347109228,0.214373004057886,-0.638424834758466,0.206612508696282,0.662019327731224,0.293804344667844,-0.103436983596721,-0.0348478789091611,-0.128623625111795,0.0185813424160441,-0.0134644979850432,-0.132035746548686,0.0723095685837595,-0.00832102598623097,-0.0628873176114761,0.0339503598009738,0.508078216491935,0.0556169132099949,-0.489023688017298,-0.366867606093678,-1.06434448857871,0.143292776195342,0.041973220416371,-0.197152763186359,-0.00268015047441894,0.00760193791184904,-0.093946145341764,-0.041264589053271,1.21656876135043,0.167582545476208,0.518071427639476,0.0784510270933438,-0.114164590559001,0.00946470053541586,-0.568790524380201,-0.379063241164151,0.799538050487581,0.130529118201559,0.508599637528464,-0.119205803158621,-0.439326010778998,0.309479230260264,-0.640084882852353,0.252531324426889,-0.0179605025001015
"A14Y",-0.111487723577758,0.316403708269099,0.576382488955417,0.198708824664939,0.162320616338147,-0.171513690474598,0.0951861937397574,-0.0474341949745277,-0.787866785975501,-0.0450308164060043,-0.555635562582789,0.166090101691573,-0.960493906459438,0.0924359820572373,0.291872355637787,-0.700359731241744,-0.715270518304578,-0.173094726201333,0.286008584465887,1.50899380568226,0.347895213932502,0.177851572887297,-0.0730626207703264,-1.84971945897033,-0.0512381544780675,-0.150127605416691,0.478035979637163,-0.0289777773323993,-0.157417176860448,0.0269810304182075,0.166248683513939,0.308695888937162,0.164354397975197,0.0982522545634033,-0.285228533931153,0.369473984020589,0.180805303368018,-0.143052498706154,0.267040634477357,1.43608838507052,0.133603487688627,1.33534152244667,0.184144496135193,0.421902394855018,-0.0705732511793187,0.212987143832546,-0.222135990013678,1.11900876659873,0.642692620443862,0.174769104704262,-3.2529048271049,-0.431937187711675,-0.0764625953913833,0.00805851591099774,-1.15877953435064,0.134832772937407,-1.74315638068495,-0.210206005768213,-0.390640789959243,3.19760002799023,2.45840829269262,-0.178990323380904,-0.117967957878923,0.284258561936451,2.3443687514436,0.0181244194091322,0.352096712569571,-0.234818414155346,-0.330332981837181,0.290289324945713,0.0976544383736151,-0.221111071919594,-0.275160866130873,-0.787789107773875,0.995970270596076,-0.301272200379918,0.297128519150192,0.329817307783712,0.229101772054782,-0.447882426714414,-0.0339753441543085,0.853324714031193,0.374891304253225,2.0327100806819,0.0376459622362074,-0.23288948895579,-0.0817365829381752,-0.172692103829698,0.437739519948758,-0.0705272066345028,-0.246895631439072,-0.986794227963397,0.10047580066072,-0.0488527362217177,-0.181368591168658,0.580930652395642,-0.0338519847453618,-0.489644391968082,-0.26168431563164,0.435103900085929,0.0532352659270113,-0.264013757356628,-0.679768755692238,0.402903658220677,-0.265496059599323,-1.18838736063049,-0.109581031947228,-0.0692652664003802,-0.229767022796008,0.0190225603311836,0.365053000521808,-0.0712800979997776,-0.223334288745128,0.402667454689272,0.0346080273265232,0.384107872031117,-0.5594792965129,1.15621971175791,-0.0721355383339637,-0.227744452068765,0.839765611575117,0.665786569938533,0.379484083809164,0.0376383666305549,0.509989959790367,-0.0422236622603626,0.251587455106806,0.174157154011585,0.0641178465832422,-0.485597803679413,0.443916718543669,-0.130227704937853,-0.567830684942763,-0.221202297662702,-0.0486168689075729,0.339566039895012,-0.327634059117593,-0.00805851591099771,0.397842083067722,-0.222203537600037,-0.104057196898133,-0.131847210533439
"A14Z",0.061459932136475,-0.210913177477643,0.122731074898218,0.164620303593668,-0.0177088855804818,0.266008078185782,0.505582034222298,-0.734553877757277,-1.1479593377132,-0.492794416736326,-1.16182119932713,-0.126323919562684,0.348003669569422,0.097677200665798,0.00318959626536758,-0.158998338524417,-0.834471600953301,1.41089156585246,1.30162239307844,-0.0728810767349172,-0.0954383905741369,-0.167965420412848,0.580229750608998,-0.210567295731512,0.0418643434577993,-0.134429272204092,-0.0639132655335741,-0.287148266143085,0.376484273822926,0.148940312455836,-0.195479608564379,-0.420261387269257,0.180589090669211,1.17342702833254,-0.118805435187182,0.0377308004078941,-0.130830124192466,0.140495314258564,-0.200537069142022,0.284069466184223,0.183990793384548,1.53905373034571,-0.626056040904594,0.127142260783208,0.627706777309975,-0.0875161740336814,-0.15755198111371,-0.120794675435318,-0.0497049050319273,-0.102065598022697,1.55809270694824,0.0264603334506145,-0.000473076446782128,-0.191934284837288,1.04558306509755,-0.0628698331823415,1.35254944119758,0.319961573358908,0.844689667429908,-0.469388080850781,-0.405439525491207,-0.240405743032831,-0.00331532467999235,-0.391765299385111,1.9093795498578,1.42719457205174,-0.126140042877175,-0.19271773432784,0.164285838413734,-0.0488422873602924,-0.094060156662794,0.000473076446782128,-0.00120986071834189,0.4968408487606,0.378891249173237,0.379010958851027,0.043549017519743,-0.171780606252301,-0.133088611961237,-0.517421268645331,0.192417044950108,-0.229830412316716,0.33433602177246,0.199442792800558,0.271251425194904,2.68117601114721,0.0394797644594465,0.146257824378903,-0.0387481923454615,-0.115623971220803,-0.115801474244211,4.80434144144579,0.535752840953088,0.11667430777484,-1.13733852277194,-0.25745334719613,-0.33750267555646,-0.187570993685792,0.348498352244547,0.281119992969748,0.449364102197608,2.1476620443423,1.29611538723209,-0.764826757153362,0.102527787299868,-0.424854201736435,-0.00818787140268679,-0.111098716715377,-0.111258356165717,-0.158576393249867,0.0524142148945502,-0.143187620528537,0.329349628005013,-0.213954796835328,-0.408928952417863,-0.103888969281312,-0.376049337347519,1.38376934104464,0.0986828704102221,0.248107676595155,1.05052497464102,0.359421528917624,0.0602106762917391,-0.123799291968508,0.145603970702148,-0.250304964272682,-0.180668297571988,-0.271864513664929,0.156497764905533,-0.144386314052564,0.305749095951616,-0.107006623457972,0.304017097665798,-0.347460744042825,0.0219569140275999,0.124318899926983,0.70119340522897,1.29979006390031,0.110926905413273,-0.207745149011718,-0.121591705112912,0.00331611037384266
"A150",-0.170574379979202,0.106513402755068,0.0508523691689635,0.859101720852287,-0.0217152371040266,-0.0891750709215805,0.424462588467064,-0.861656835533621,-0.451891965735817,0.0258770489493599,0.044461349153189,-0.096686276814415,-1.19328585730928,-0.109109617230197,0.384002893216743,-0.652321764827371,-0.104746768520609,0.144670331684573,-0.0314420020797166,1.8122794389573,-0.153910579479311,0.0878508001670281,0.026268139727967,-1.48262931654034,-0.134171149513713,0.00589578390312284,-0.107965865363471,-0.565748928653988,-0.136221215687494,-0.0309629526331704,-0.104778541047999,0.297795753355628,0.147613015074451,-0.544127036634914,-1.01843677396802,0.0570808393125934,-0.0976663902753935,-0.104830207809848,0.193331372744867,-1.47820737937058,-0.247872202168917,0.574825215446676,-0.158233269059644,-0.392190702731327,0.196369191960481,0.395989801119705,0.297829415750466,4.28654742086875,4.25931714494743,1.17880469457204,-3.27167155307864,-0.516721911574027,0.585453910071393,-0.092291548933209,-1.65845966058683,0.561150998554149,-1.13128303738867,-0.188328183621536,0.771898180001864,-0.293941363727771,1.30778490023809,0.065225062061612,0.286576654351013,-0.267895566555213,-0.473674829318304,-0.206532152951781,-0.075716760606869,-0.322756871383634,-0.0718414943692094,-0.020154122185024,-0.122953037251738,-0.0648583215500326,0.0257858474127834,1.01341834639273,0.373001319331722,0.242540644564083,0.325159157487832,-0.160631054923835,-0.220217970539901,0.581238139203326,-0.108292854650154,0.113337792302629,0.829040862816018,0.655199469991008,-0.273382816719366,0.329360117588989,-0.303350316152105,0.182621185649998,0.625560647178954,0.187622314754672,-0.0792181167818615,-0.927690543562721,0.270788768980335,0.157674081555141,0.162230721399473,0.334682328671552,-0.230963265185445,-0.130779954412056,-0.311005800649223,0.306671040457712,0.139250620621073,1.22371030485464,0.426011524224341,-0.367598823008326,0.612391451709975,0.962328539136923,0.573717223453919,-0.32501703674916,-0.287240548089251,0.00236123462202897,0.134135183329243,0.981906834695905,0.677608585284028,-0.026640763135665,-0.117652404699577,-0.0862765476184266,0.109270182242441,0.362984599199738,0.0686370781433585,-0.195331654774675,0.678528580377874,-0.257346107716238,0.625776723768352,0.170310120867671,1.11345660121429,0.0730234074082636,-0.00236123462202897,0.19275520346059,-0.0611012073714816,-0.0430751340341555,0.0346110983828054,0.209994703088044,0.209386933769804,-0.423023597534659,-0.0579492439572237,-0.130013009430821,-0.168970118587257,0.731298960711234,-0.161526900975832,-0.43070327880776,-0.0740423337571567,0.376784782277835
"A152",-0.35902507256127,0.0111406789074245,0.449875871692522,0.312374201155283,0.265680568621885,0.0348027403166795,0.174853193758226,-0.621190529320421,-0.372310467929544,0.711213652507406,0.0726449847917211,-0.151802523582215,0.391817156687136,-0.0111406789074244,0.387465181408874,-0.349724010290939,0.446844333104343,1.39602702948406,1.71604072538928,0.31000688433561,0.307642521238711,-0.261638346116563,0.047312001919954,-0.578465412845765,0.0141333512859897,-0.220914288853525,-0.271409382420098,-0.641689111825631,-0.168949099101267,-0.193392889496316,-0.183499239236854,-0.51434847635685,-0.0631636112524644,-0.619171278621012,-1.01531761802678,-0.158825713895431,-0.19712468477779,0.70820948805762,0.166234115791161,-0.352185443665106,-0.953138473852374,0.357726589258055,-0.617599954868237,-0.0776597180454142,0.0628879992944026,0.310539353481827,0.0302417722368375,-0.253262825741058,2.45979431871069,-0.28390112601464,-2.4180832575756,-0.503978331070481,0.847491203555536,-0.437777199104225,0.18293392331231,-0.412846209685404,-0.262496252169361,0.455453639415605,1.20109807545707,3.8726210047155,3.09983084017976,-0.461073123059083,0.732245374918815,-1.76092496176329,-0.631351857487273,0.30197813309384,-0.254865925370282,0.303613254363729,0.46504503632647,-0.134456770955696,0.0603324215631336,-0.154382483088341,-0.670016158124604,0.888245683196127,-0.314110819023646,0.373806799346744,-0.148611421005872,-0.255573696899972,-0.333749741942969,1.02781650517077,0.564317422303649,0.051261456586891,0.104310483349447,0.0841031794297146,-0.349546847997514,0.349475607026222,-0.01765089194008,-0.208859741026099,-0.230826052077284,0.216776370927795,-0.141789338278555,-0.964460482020939,0.344088169662366,-0.206900967121149,0.575365034204771,0.81216290679575,-0.12436523548168,0.243558676024495,-0.330483209467861,0.752440643511623,0.0451471618266396,0.839863854758021,0.163249024770802,0.165108429333915,-0.174664104762335,0.0550284436905055,1.05750218024641,0.0386866899501501,-0.476794311340569,-0.200741992919706,-0.342236300036779,0.0483876018696205,0.0171739821563004,-0.233233639686991,-0.355287608273679,0.0929946866412155,0.478231674064373,0.0363526904573106,-0.420542147487381,-0.0203061173786745,0.128865871129476,0.214117082028622,0.446625869293255,-0.145613799810211,0.519780208804146,-0.404240925845084,-0.163696820436778,-0.412657156507007,-0.0494872960918495,0.157595125979662,0.203793532441194,0.275012206380736,0.0900052240925755,-0.848154649903087,-0.101540614693478,-0.11382300707329,-0.342992307798395,0.505672299461263,-0.0207334733727496,-0.51340307009868,-0.407935140324075,0.304880400479178
"A153",-0.424098940861313,-0.420345535491933,-0.226835360767148,-0.674099825477683,-0.157520304146928,0.40767651903168,0.0262664799951022,0.451891638069454,0.259379305763446,0.0908896800608015,0.317089778366561,-0.0520703532010723,0.808579848583235,-0.0551825925366578,-0.00493257230822625,0.417375460693637,0.276691338568502,0.648795591671012,0.037074098383462,0.392009500468747,0.135956340875847,-0.121888247958319,-0.106142691238882,0.714601960758796,-0.0259941704939127,-0.189300985990735,-0.178648155067583,0.0947762680253907,-0.0334980112282027,-0.278719140511458,-0.547628484224593,-0.196810687240403,-0.359772690507208,-0.69511999582905,0.0249380970280323,-0.151763523889095,-0.353597026618886,-0.745857250070783,-0.684501185502298,-0.417201809505845,-0.111525056644878,-0.348026403540855,-0.697588256384224,-0.263032049143378,-0.0811062103900608,0.118711989545911,-0.293219025327995,-0.251559303178234,-0.204378642594743,-0.246258737464943,0.658748553734652,0.677025575186603,0.207443250033352,-0.384680912917973,0.911016595595547,-0.0346637626810283,0.197004402168693,0.00687050492027214,0.468549371810682,0.540295481623018,0.0886879904777373,0.500221442264051,-0.254592151212228,-1.32816931606254,0.318719247164423,1.20616388180359,0.652863624083858,0.0209567665005911,-0.519710727589518,-0.201648580078647,-0.0121894270423338,0.00493257230822625,-0.533463450271528,0.651736782754024,-0.169382562434588,0.385602831551421,-0.17905710866276,-0.34615937832738,-0.361776440192683,0.802493557591236,-0.145370883185065,0.0358942393200776,0.0158795826739823,0.256527912492925,-0.237899709314718,1.01245199731604,0.631547687864782,-0.0705720959806027,-0.0397826744125763,-0.179889730428228,-0.0829471488101577,4.33031148147048,0.169751316527147,-0.237038220036273,0.445575599662464,0.33683533143448,0.151311973337774,0.239856801904872,0.0157206246776875,0.584694408801253,0.216807704637321,0.787103104154687,0.200562431068367,-3.22886583716654,0.228296846945332,1.67771473814447,0.0364424552397373,-0.0766704926150627,-0.0286698498116327,-0.102271953224598,-0.0724005108332778,-0.300594565052353,-0.132478430871543,-0.364794876804128,0.129850430656741,0.130916009815032,0.651206062110769,1.81609854911451,0.0994378691313693,0.0236423455155593,0.665204728704812,0.352964763341232,0.110299176121662,-0.2216991856912,-0.0880863658637877,-0.538600735017398,-0.394198409358024,0.153809533743661,-0.0313418216842328,0.761605253263899,-0.156618883713754,0.961045139332522,0.0385385154633422,-0.112772009235771,-0.110723938552128,-0.0927651554818728,0.151645799093282,0.16626451089056,-0.434855067652723,0.238209889484684,-0.261958226341028,0.27713522231548
